0.000000,0.000000,0.000000,0
0.642857,0.729782,0.909091,0
0.878788,0.711899,0.545455,0
0.882353,0.000000,0.545455,0
0.806452,0.511626,0.818182,0
0.962617,0.612772,0.454545,0
0.769231,0.710211,1.000000,0
0.933333,0.519449,0.545455,0
0.761905,0.736976,0.545455,0
0.939024,0.708180,0.818182,0
0.000000,0.000000,0.090909,0
0.652174,0.710695,0.363636,0
0.000000,0.000000,0.363636,0
0.921569,0.652460,0.545455,0
0.900000,0.600653,0.272727,0
0.789474,0.737784,0.909091,0
0.918605,0.657889,0.909091,0
0.850000,0.724061,1.000000,0
0.936842,0.620838,1.000000,0
0.912621,0.717561,0.909091,0
0.875000,0.602548,0.363636,0
0.333333,0.604740,0.545455,0
0.900000,0.713127,1.000000,0
0.714286,0.772881,0.454545,0
0.818182,0.746480,0.727273,0
0.000000,0.000000,0.090909,0
0.500000,0.737534,0.818182,0
0.666667,0.710552,0.181818,0
0.934783,0.553698,0.818182,0
0.857143,0.633875,1.000000,0
0.812500,0.542733,0.818182,0
0.774194,0.735429,0.909091,0
0.470588,0.732411,1.000000,0
0.000000,0.000000,0.090909,0
0.891892,0.628848,0.636364,0
0.000000,0.679601,0.909091,0
0.333333,0.186124,0.363636,0
0.400000,0.653227,0.636364,0
0.500000,0.653512,0.909091,0
0.666667,0.000000,0.636364,0
0.910112,0.658640,0.818182,0
0.785714,0.497921,1.000000,0
0.500000,0.304272,0.545455,0
0.428571,0.730180,0.454545,0
0.653846,0.769901,1.000000,0
0.722222,0.516570,0.818182,0
0.961538,0.188872,0.454545,0
0.882353,0.000000,0.000000,0
0.807692,0.504534,0.545455,0
0.900000,0.584480,0.818182,0
0.000000,0.645120,0.272727,0
0.857143,0.731679,1.000000,0
0.724138,0.798605,0.818182,0
0.666667,0.681809,0.363636,0
0.727273,0.617302,0.636364,0
0.916667,0.698756,1.000000,0
0.920000,0.000000,0.363636,0
0.812500,0.588080,0.363636,0
0.920000,0.611665,0.545455,0
0.890411,0.681385,1.000000,0
0.727273,0.435195,0.181818,0
0.000000,0.000000,0.181818,0
0.689655,0.682602,1.000000,0
0.951219,0.672551,1.000000,0
0.952381,0.000000,0.181818,0
0.733333,0.713788,0.545455,0
0.600000,0.464566,0.545455,0
0.877551,0.605153,0.818182,0
0.975806,0.000000,0.363636,0
0.000000,0.000000,0.090909,0
0.848485,0.534214,0.818182,0
0.538462,0.675122,0.727273,0
0.000000,0.610697,0.363636,0
0.774194,0.638651,1.000000,0
0.727273,0.464262,0.454545,0
0.870968,0.746143,0.909091,0
0.866667,0.679112,0.818182,0
0.909091,0.618265,0.727273,0
0.907692,0.640849,0.909091,0
0.625000,0.213847,0.272727,0
0.925926,0.580783,0.727273,0
0.952381,0.443120,0.727273,0
0.951807,0.643026,0.636364,0
0.900000,0.448372,0.272727,0
0.937500,0.597591,1.000000,0
0.000000,0.486732,0.363636,0
0.000000,0.000000,0.272727,0
0.781250,0.683869,0.909091,0
0.925000,0.681694,0.363636,0
0.891892,0.606295,0.454545,0
0.791667,0.451337,0.818182,0
0.871795,0.574822,1.000000,0
0.954545,0.000000,0.090909,0
0.875000,0.000000,0.181818,0
0.692308,0.538771,0.727273,0
0.833333,0.484456,0.000000,0
0.875000,0.192492,0.545455,0
0.789474,0.757524,0.818182,0
0.905882,0.804884,1.000000,0
0.978723,0.367506,0.454545,0
0.900000,0.233182,0.545455,0
0.902778,0.775018,0.818182,0
0.928571,0.652582,0.727273,0
0.898551,0.606431,0.727273,0
0.000000,0.700756,0.181818,0
0.000000,0.000000,0.545455,0
0.850000,0.721008,0.454545,0
0.814815,0.688523,0.818182,0
0.000000,0.000000,0.181818,0
0.500000,0.802933,1.000000,0
0.000000,0.769124,0.272727,0
0.000000,0.441737,0.454545,0
0.000000,0.000000,0.181818,0
0.921739,0.806449,0.909091,0
0.964824,0.617619,0.727273,0
0.978261,0.647031,0.363636,0
0.750000,0.000000,0.272727,0
0.705882,0.701018,1.000000,0
0.958763,0.604022,0.636364,0
0.000000,0.000000,0.090909,0
0.921260,0.758503,1.000000,0
0.619048,0.680759,1.000000,0
0.862069,0.641673,0.636364,0
0.944444,0.528482,0.818182,0
0.851064,0.658501,0.909091,0
0.500000,0.247796,0.272727,0
0.000000,0.370698,0.181818,0
0.870370,0.733711,0.818182,0
0.750000,0.642635,0.727273,0
0.992188,0.464061,0.272727,0
0.800000,0.712128,0.818182,0
0.963190,0.531648,0.636364,0
0.583333,0.638917,0.272727,0
0.984615,0.000000,0.181818,0
0.904762,0.735522,0.454545,0
0.904762,0.746740,1.000000,0
0.700000,0.585613,0.636364,0
0.769231,0.372354,0.545455,0
0.979675,0.690595,0.818182,0
0.933333,0.000000,0.181818,0
0.912500,0.766790,0.909091,0
0.500000,0.534916,0.636364,0
0.943396,0.343526,0.454545,0
0.000000,0.633358,1.000000,0
0.700000,0.539958,0.818182,0
0.000000,0.000000,0.090909,0
0.000000,0.000000,0.181818,0
0.927536,0.655258,0.909091,0
0.944444,0.000000,0.181818,0
0.864865,0.429011,0.909091,0
0.760000,0.563149,0.727273,0
0.934426,0.639242,0.818182,0
0.866667,0.283287,0.636364,0
0.888889,0.557700,0.636364,0
0.785714,0.416506,0.363636,0
0.750000,0.393415,0.363636,0
0.000000,0.000000,0.363636,0
0.932432,0.681008,1.000000,0
0.666667,0.646181,0.272727,0
0.629630,0.790789,1.000000,0
0.000000,0.307838,0.181818,0
0.930000,0.708484,1.000000,0
0.850000,0.713054,0.818182,0
0.625000,0.395557,0.727273,0
0.963855,0.000000,0.454545,0
0.918367,0.625521,0.454545,0
0.850000,0.626415,0.909091,0
0.680000,0.722041,0.818182,0
0.500000,0.000000,0.272727,0
0.868852,0.624204,0.636364,0
0.869565,0.627875,0.636364,0
0.785714,0.742759,0.727273,0
0.900000,0.511055,0.363636,0
0.846154,0.698333,0.818182,0
0.920000,0.429897,0.454545,0
0.954023,0.751863,0.909091,0
0.000000,0.000000,0.090909,0
0.966887,0.729066,0.545455,0
0.976378,0.546611,0.454545,0
0.947368,0.000000,0.363636,0
0.972678,0.382822,0.545455,0
0.857143,0.314844,0.181818,0
0.714286,0.732924,0.909091,0
0.984127,0.000000,0.636364,0
0.000000,0.619917,0.272727,0
0.822222,0.771429,0.727273,0
0.583333,0.606920,0.818182,0
0.890625,0.767783,0.909091,0
0.925000,0.160781,0.636364,0
0.962963,0.567530,1.000000,0
0.983740,0.000000,0.181818,0
0.727273,0.765976,0.454545,0
0.777778,0.775025,1.000000,0
0.794118,0.744659,0.818182,0
0.000000,0.000000,0.090909,0
0.892308,0.710685,0.818182,0
0.918919,0.664767,0.909091,0
0.500000,0.299357,0.727273,0
0.793103,0.782329,0.727273,0
0.820000,0.737804,1.000000,0
0.800000,0.650621,0.363636,0
0.829268,0.701607,1.000000,0
0.727273,0.763026,0.909091,0
0.782609,0.519241,1.000000,0
0.785714,0.552747,1.000000,0
0.750000,0.702544,0.545455,0
0.782609,0.647810,0.727273,0
0.705882,0.689827,0.636364,0
0.375000,0.676991,0.727273,0
0.625000,0.708968,0.909091,0
0.611111,0.778151,0.818182,0
0.000000,0.764450,0.818182,0
0.848485,0.770486,0.909091,0
0.869565,0.648286,0.545455,0
0.000000,0.499453,0.272727,0
0.461538,0.779696,0.818182,0
0.869565,0.635864,1.000000,0
0.795918,0.771426,1.000000,0
0.822222,0.784966,1.000000,0
0.736842,0.614318,0.818182,0
