3.250000,4.612010,9.000000,0
8.000000,34.793545,13.000000,0
12.909091,10.988985,14.000000,0
4.200000,15.940950,7.000000,0
3.090909,34.566456,15.000000,0
34.111111,11.136055,8.000000,0
11.714286,7.888304,9.000000,0
5.600000,5.003695,12.000000,0
15.000000,4.196776,6.000000,0
10.181818,39.581512,15.000000,0
9.625000,16.993721,5.000000,0
15.400000,9.828936,10.000000,0
15.777778,14.742764,15.000000,0
8.000000,2.616860,11.000000,0
11.125000,8.063915,8.000000,0
0.000000,0.761515,1.000000,0
0.000000,0.807406,2.000000,0
8.866667,38.267796,19.000000,0
8.705882,27.399443,21.000000,0
11.800000,18.432999,12.000000,0
8.400000,37.064899,21.000000,0
12.000000,2.406889,6.000000,0
4.583333,17.744999,15.000000,0
3.666667,17.645248,6.000000,0
27.666666,6.817160,6.000000,0
7.000000,59.894661,16.000000,0
0.000000,0.000000,0.000000,0
5.500000,27.053988,8.000000,0
15.300000,24.844337,13.000000,0
9.600000,7.941569,9.000000,0
6.833333,16.097717,15.000000,0
7.333333,2.758624,6.000000,0
1.857143,40.230850,11.000000,0
9.272727,12.965501,18.000000,0
6.300000,26.538578,18.000000,0
2.272727,23.508499,15.000000,0
5.000000,7.049720,15.000000,0
26.799999,3.818823,6.000000,0
14.333333,5.742815,9.000000,0
6.250000,10.638496,17.000000,0
3.916667,19.625528,17.000000,0
4.166667,11.155911,10.000000,0
2.875000,9.644869,15.000000,0
13.250000,12.505796,19.000000,0
2.428571,7.336603,9.000000,0
5.692307,25.028793,15.000000,0
0.000000,0.303467,1.000000,0
8.200000,11.205470,11.000000,0
1.857143,23.522978,11.000000,0
3.200000,44.564888,18.000000,0
24.000000,3.063976,6.000000,0
8.555555,7.398988,13.000000,0
7.666667,25.085766,15.000000,0
4.500000,2.071272,9.000000,0
23.000000,2.758270,4.000000,0
3.777778,10.223345,17.000000,0
7.555555,28.555470,13.000000,0
3.818182,82.895050,12.000000,0
9.500000,24.391434,17.000000,0
5.400000,4.687113,7.000000,0
6.375000,9.166196,10.000000,0
12.454545,15.189891,14.000000,0
8.800000,4.435956,4.000000,0
11.181818,18.315144,17.000000,0
10.416667,17.990139,16.000000,0
3.750000,4.050587,3.000000,0
8.866667,22.976110,21.000000,0
24.250000,2.224323,6.000000,0
5.615385,33.716553,18.000000,0
175.000000,0.428867,2.000000,0
2.000000,1.961708,3.000000,0
7.071429,24.700699,20.000000,0
5.636364,9.983556,15.000000,0
41.333332,1.234143,4.000000,0
4.916667,15.010008,18.000000,0
5.000000,13.576760,10.000000,0
2.111111,12.205952,13.000000,0
14.888889,9.553641,14.000000,0
9.000000,19.129154,9.000000,0
0.000000,2.404696,3.000000,0
6.636364,29.030375,15.000000,0
10.800000,20.280785,17.000000,0
10.800000,10.349035,14.000000,0
11.000000,8.329235,14.000000,0
9.571428,5.442710,7.000000,0
10.750000,4.061337,12.000000,0
17.500000,22.528378,14.000000,0
12.875000,7.371375,8.000000,0
15.166667,11.551659,9.000000,0
17.363636,10.245275,16.000000,0
6.000000,5.369999,10.000000,0
9.727273,26.273514,12.000000,0
10.571428,9.175731,13.000000,0
