0.961409,0.800999,0.741935,1
0.731959,0.823582,0.483871,1
0.859223,0.823752,0.258065,1
0.895833,0.836021,0.967742,1
0.838509,0.843284,0.870968,1
0.914414,0.824586,0.677419,1
0.922190,0.832595,0.903226,1
0.948240,0.802056,0.870968,1
0.837607,0.804805,0.677419,1
0.936909,0.823171,0.677419,1
0.865672,0.757768,0.741935,1
0.924242,0.761063,0.709677,1
0.891775,0.810055,0.838710,1
0.845638,0.816002,0.774194,1
0.958525,0.834756,0.935484,1
0.991703,0.615728,0.612903,1
0.986532,0.755847,0.741935,1
0.970998,0.778007,0.870968,1
0.962861,0.782142,0.903226,1
0.930233,0.778756,0.935484,1
0.968333,0.628032,0.709677,1
0.929664,0.768219,0.774194,1
0.842767,0.793442,0.903226,1
0.974860,0.740035,0.709677,1
0.901754,0.734649,0.935484,1
0.915361,0.785905,1.000000,1
0.966814,0.851704,1.000000,1
0.939655,0.799983,0.967742,1
0.862319,0.745968,0.806452,1
0.815789,0.762326,0.774194,1
0.979781,0.807069,0.870968,1
0.965132,0.824843,0.870968,1
0.917526,0.782535,0.548387,1
0.941326,0.792227,0.806452,1
0.894118,0.816017,0.870968,1
0.875648,0.738099,0.903226,1
0.912281,0.797210,0.967742,1
0.861111,0.811507,1.000000,1
0.892430,0.805804,0.870968,1
0.912587,0.813397,0.806452,1
0.985391,0.789975,0.709677,1
0.984945,0.787527,0.870968,1
0.945882,0.749094,0.806452,1
0.910596,0.776300,0.935484,1
0.873626,0.801276,0.806452,1
0.942792,0.807816,0.870968,1
0.836957,0.801952,1.000000,1
0.990196,0.763247,0.645161,1
0.935867,0.829157,0.870968,1
0.937086,0.794589,0.677419,1
0.851648,0.827519,0.935484,1
0.955882,0.802742,0.774194,1
0.930556,0.801965,0.677419,1
0.955326,0.838676,0.903226,1
0.949886,0.753221,0.870968,1
0.960843,0.812044,0.903226,1
0.908795,0.795213,1.000000,1
0.985379,0.779736,0.967742,1
0.974320,0.783077,0.645161,1
0.963904,0.814732,0.935484,1
0.954976,0.791186,0.677419,1
0.773585,0.815329,0.870968,1
0.802920,0.842207,0.903226,1
0.944444,0.825318,0.709677,1
0.777778,0.821778,1.000000,1
0.777778,0.833552,0.967742,1
0.931507,0.683576,0.451613,0
0.857143,0.566237,0.677419,0
0.927152,0.659548,0.483871,0
0.956757,0.616781,0.290323,0
0.937759,0.693365,0.580645,0
0.902655,0.637796,0.419355,0
0.942857,0.661210,0.354839,0
0.900000,0.687784,0.935484,0
0.931298,0.676434,0.741935,0
0.943662,0.601680,0.483871,0
0.877551,0.714072,0.290323,0
0.785714,0.702718,0.354839,0
0.931677,0.707241,0.548387,0
0.891026,0.664263,0.935484,0
0.571429,0.687881,0.645161,0
0.901841,0.626118,0.709677,0
0.727273,0.608696,0.580645,0
0.901639,0.604209,0.935484,0
0.907975,0.709862,0.612903,0
0.904459,0.650678,0.580645,0
0.895652,0.640339,0.548387,0
0.926070,0.765541,0.709677,0
0.831325,0.696986,0.580645,0
0.897436,0.555326,0.483871,0
0.937063,0.630099,0.612903,0
0.887218,0.635700,0.580645,0
0.943182,0.615823,0.516129,0
0.923858,0.499561,0.612903,0
0.933775,0.485654,0.483871,0
0.730159,0.655852,0.677419,0
0.921053,0.695330,0.774194,0
0.923729,0.633833,0.741935,0
0.928571,0.468867,0.548387,0
0.955836,0.569224,0.580645,0
0.942857,0.430985,0.483871,0
0.879032,0.670501,0.516129,0
0.942529,0.460167,0.677419,0
0.812500,0.000000,0.225806,0
0.811321,0.489152,0.387097,0
0.940678,0.773907,0.806452,0
0.932292,0.718113,0.645161,0
0.930693,0.678345,0.516129,0
0.932584,0.676965,0.580645,0
0.440000,0.774589,0.548387,0
0.000000,0.000000,0.258065,0
0.970833,0.724276,0.225806,0
0.959770,0.720946,0.516129,0
0.880000,0.630942,0.774194,0
0.962185,0.665317,0.290323,0
0.806452,0.691154,0.806452,0
0.835052,0.578055,0.709677,0
0.953846,0.662433,0.516129,0
0.975884,0.665784,0.548387,0
0.945736,0.575326,0.451613,0
0.941935,0.724950,0.709677,0
0.960714,0.591316,0.548387,0
0.928571,0.703730,0.645161,0
0.931818,0.552181,0.709677,0
0.952703,0.255336,0.354839,0
0.928571,0.504618,0.612903,0
0.931507,0.569651,0.677419,0
0.825000,0.511932,0.612903,0
0.920792,0.589318,0.548387,0
0.917197,0.742026,0.451613,0
0.900763,0.683432,0.580645,0
0.940217,0.411819,0.645161,0
0.944030,0.668662,0.709677,0
0.861314,0.593235,0.612903,0
0.822581,0.727287,0.419355,0
0.948598,0.626613,0.548387,0
0.945312,0.705611,0.516129,0
0.970085,0.533934,0.419355,0
0.965812,0.637030,0.516129,0
0.918367,0.684822,0.645161,0
0.744186,0.675912,0.419355,0
0.957711,0.707017,0.806452,0
0.968586,0.000000,0.193548,0
0.784946,0.770890,0.870968,0
0.948630,0.655711,0.580645,0
0.797101,0.737854,0.806452,0
0.792683,0.700335,0.774194,0
0.911602,0.704357,0.935484,0
0.750000,0.648196,0.612903,0
0.647059,0.699198,0.935484,0
0.900585,0.774049,0.838710,0
0.830986,0.716615,0.516129,0
0.798077,0.740799,0.967742,0
0.925926,0.735572,0.774194,0
0.824324,0.662019,0.516129,0
0.840909,0.608813,0.354839,0
0.964888,0.787928,0.838710,0
0.214286,0.801499,0.387097,0
0.864865,0.695195,0.354839,0
